"epiweek";"epiyear";"fx_etaria";"Median";"LS";"LI";"LSb";"LIb";"media.movel";"casos.notificados";"DS_UF_SIGLA";"tendencia_3_semanas";"tendencia_6_semanas";"SG_UF_NOT";"CO_MUN_NOT"
12;2024;"0-12";NA;NA;NA;NA;NA;22;19;"GO";0;0;52;520870
13;2024;"0-12";NA;NA;NA;NA;NA;26;23;"GO";0;0;52;520870
14;2024;"0-12";NA;NA;NA;NA;NA;30;37;"GO";0;0;52;520870
15;2024;"0-12";NA;NA;NA;NA;NA;32;30;"GO";0;0;52;520870
16;2024;"0-12";NA;NA;NA;NA;NA;26;28;"GO";0;0;52;520870
17;2024;"0-12";NA;NA;NA;NA;NA;24;21;"GO";0;0;52;520870
18;2024;"0-12";NA;NA;NA;NA;NA;22;24;"GO";0;0;52;520870
19;2024;"0-12";NA;NA;NA;NA;NA;21;22;"GO";0;0;52;520870
20;2024;"0-12";NA;NA;NA;NA;NA;17;17;"GO";0;0;52;520870
21;2024;"0-12";NA;NA;NA;NA;NA;13;11;"GO";0;0;52;520870
22;2024;"0-12";NA;NA;NA;NA;NA;11;12;"GO";0;0;52;520870
23;2024;"0-12";NA;NA;NA;NA;NA;11;9;"GO";0;0;52;520870
24;2024;"0-12";NA;NA;NA;NA;NA;10;11;"GO";0;0;52;520870
25;2024;"0-12";NA;NA;NA;NA;NA;12;11;"GO";0;0;52;520870
26;2024;"0-12";NA;NA;NA;NA;NA;12;15;"GO";0;0;52;520870
27;2024;"0-12";NA;NA;NA;NA;NA;11;11;"GO";0;0;52;520870
28;2024;"0-12";NA;NA;NA;NA;NA;10;7;"GO";0;0;52;520870
29;2024;"0-12";NA;NA;NA;NA;NA;9;13;"GO";0;0;52;520870
30;2024;"0-12";NA;NA;NA;NA;NA;11;7;"GO";0;0;52;520870
31;2024;"0-12";NA;NA;NA;NA;NA;11;12;"GO";0;0;52;520870
32;2024;"0-12";NA;NA;NA;NA;NA;13;13;"GO";0;0;52;520870
33;2024;"0-12";NA;NA;NA;NA;NA;15;14;"GO";0;0;52;520870
34;2024;"0-12";NA;NA;NA;NA;NA;17;18;"GO";0;0;52;520870
35;2024;"0-12";NA;NA;NA;NA;NA;18;19;"GO";0;0;52;520870
36;2024;"0-12";NA;NA;NA;NA;NA;16;18;"GO";0;0;52;520870
37;2024;"0-12";NA;NA;NA;NA;NA;15;12;"GO";0;0;52;520870
38;2024;"0-12";NA;NA;NA;NA;NA;14;16;"GO";0;0;52;520870
39;2024;"0-12";NA;NA;NA;NA;NA;15;14;"GO";0;0;52;520870
40;2024;"0-12";NA;NA;NA;NA;NA;15;16;"GO";0;0;52;520870
41;2024;"0-12";NA;NA;NA;NA;NA;15;15;"GO";0;0;52;520870
42;2024;"0-12";NA;NA;NA;NA;NA;20;15;"GO";0;0;52;520870
43;2024;"0-12";NA;NA;NA;NA;NA;23;29;"GO";0;0;52;520870
44;2024;"0-12";NA;NA;NA;NA;NA;24;24;"GO";0;0;52;520870
45;2024;"0-12";NA;NA;NA;NA;NA;20;19;"GO";0;0;52;520870
46;2024;"0-12";NA;NA;NA;NA;NA;19;18;"GO";0;0;52;520870
47;2024;"0-12";NA;NA;NA;NA;NA;17;19;"GO";0;0;52;520870
48;2024;"0-12";NA;NA;NA;NA;NA;18;14;"GO";0;0;52;520870
49;2024;"0-12";NA;NA;NA;NA;NA;18;21;"GO";0;0;52;520870
50;2024;"0-12";NA;NA;NA;NA;NA;21;19;"GO";0;0;52;520870
51;2024;"0-12";NA;NA;NA;NA;NA;21;22;"GO";0;0;52;520870
52;2024;"0-12";NA;NA;NA;NA;NA;22;23;"GO";0;0;52;520870
1;2025;"0-12";NA;NA;NA;NA;NA;20;20;"GO";0;0;52;520870
2;2025;"0-12";NA;NA;NA;NA;NA;17;16;"GO";0;0;52;520870
3;2025;"0-12";NA;NA;NA;NA;NA;16;15;"GO";0;0;52;520870
4;2025;"0-12";NA;NA;NA;NA;NA;26;18;"GO";0;0;52;520870
5;2025;"0-12";NA;NA;NA;NA;NA;33;45;"GO";0;0;52;520870
6;2025;"0-12";NA;NA;NA;NA;NA;43;35;"GO";0;0;52;520870
7;2025;"0-12";NA;NA;NA;NA;NA;45;48;"GO";0;0;52;520870
8;2025;"0-12";NA;NA;NA;NA;NA;46;52;"GO";0;0;52;520870
9;2025;"0-12";NA;NA;NA;NA;NA;46;39;"GO";0;0;52;520870
10;2025;"0-12";NA;NA;NA;NA;NA;47;48;"GO";0;0;52;520870
11;2025;"0-12";NA;NA;NA;NA;NA;51;54;"GO";0;0;52;520870
12;2025;"0-12";NA;NA;NA;NA;NA;51;50;"GO";0;0;52;520870
13;2025;"0-12";NA;NA;NA;NA;NA;55;50;"GO";0;0;52;520870
14;2025;"0-12";NA;NA;NA;NA;NA;54;66;"GO";0;0;52;520870
15;2025;"0-12";NA;NA;NA;NA;NA;53;46;"GO";0;0;52;520870
16;2025;"0-12";NA;NA;NA;NA;NA;48;46;"GO";0;0;52;520870
17;2025;"0-12";NA;NA;NA;NA;NA;48;52;"GO";0;0;52;520870
18;2025;"0-12";NA;NA;NA;NA;NA;47;46;"GO";0;0;52;520870
19;2025;"0-12";NA;NA;NA;NA;NA;49;44;"GO";0;0;52;520870
20;2025;"0-12";NA;NA;NA;NA;NA;48;56;"GO";0;0;52;520870
21;2025;"0-12";NA;NA;NA;NA;NA;45;44;"GO";0;0;52;520870
22;2025;"0-12";NA;NA;NA;NA;NA;38;34;"GO";0;0;52;520870
23;2025;"0-12";NA;NA;NA;NA;NA;34;35;"GO";0;0;52;520870
24;2025;"0-12";NA;NA;NA;NA;NA;32;33;"GO";0;0;52;520870
25;2025;"0-12";NA;NA;NA;NA;NA;29;27;"GO";0;0;52;520870
26;2025;"0-12";NA;NA;NA;NA;NA;27;28;"GO";0;0;52;520870
27;2025;"0-12";NA;NA;NA;NA;NA;24;27;"GO";0;0;52;520870
28;2025;"0-12";NA;NA;NA;NA;NA;21;17;"GO";0;0;52;520870
29;2025;"0-12";NA;NA;NA;NA;NA;17;20;"GO";0;0;52;520870
30;2025;"0-12";NA;NA;NA;NA;NA;17;13;"GO";0;0;52;520870
31;2025;"0-12";NA;NA;NA;NA;NA;16;18;"GO";0;0;52;520870
32;2025;"0-12";NA;NA;NA;NA;NA;18;17;"GO";0;0;52;520870
33;2025;"0-12";NA;NA;NA;NA;NA;24;20;"GO";0;0;52;520870
34;2025;"0-12";NA;NA;NA;NA;NA;30;35;"GO";0;0;52;520870
35;2025;"0-12";NA;NA;NA;NA;NA;31;36;"GO";0;0;52;520870
36;2025;"0-12";NA;NA;NA;NA;NA;27;21;"GO";0;0;52;520870
37;2025;"0-12";NA;NA;NA;NA;NA;24;25;"GO";0;0;52;520870
38;2025;"0-12";NA;NA;NA;NA;NA;25;27;"GO";0;0;52;520870
39;2025;"0-12";NA;NA;NA;NA;NA;26;23;"GO";0;0;52;520870
40;2025;"0-12";NA;NA;NA;NA;NA;25;29;"GO";0;0;52;520870
41;2025;"0-12";NA;NA;NA;NA;NA;29;24;"GO";0;0;52;520870
42;2025;"0-12";NA;NA;NA;NA;NA;27;35;"GO";0;0;52;520870
43;2025;"0-12";NA;NA;NA;NA;NA;28;23;"GO";0;0;52;520870
44;2025;"0-12";NA;NA;NA;NA;NA;23;27;"GO";0;0;52;520870
45;2025;"0-12";NA;NA;NA;NA;NA;22;18;"GO";0;0;52;520870
46;2025;"0-12";NA;NA;NA;NA;NA;21;22;"GO";0;0;52;520870
47;2025;"0-12";NA;NA;NA;NA;NA;21;22;"GO";0;0;52;520870
48;2025;"0-12";NA;NA;NA;NA;NA;20;18;"GO";0;0;52;520870
49;2025;"0-12";NA;NA;NA;NA;NA;19;19;"GO";0;0;52;520870
50;2025;"0-12";NA;NA;NA;NA;NA;17;20;"GO";0;0;52;520870
51;2025;"0-12";NA;NA;NA;NA;NA;17;12;"GO";0;0;52;520870
52;2025;"0-12";NA;NA;NA;NA;NA;17;20;"GO";0;0;52;520870
53;2025;"0-12";NA;NA;NA;NA;NA;17;18;"GO";0;0;52;520870
1;2026;"0-12";NA;NA;NA;NA;NA;15;14;"GO";0;0;52;520870
2;2026;"0-12";NA;NA;NA;NA;NA;16;14;"GO";0;0;52;520870
3;2026;"0-12";NA;NA;NA;NA;NA;20;20;"GO";0;0;52;520870
4;2026;"0-12";27;27;27;27;27;26;27;"GO";0;0;52;520870
5;2026;"0-12";30;31;30;30;30;29;30;"GO";0;0;52;520870
6;2026;"0-12";31;32;31;31;31;35;31;"GO";0;0;52;520870
7;2026;"0-12";43;44;43;43;43;32;43;"GO";0;0;52;520870
8;2026;"0-12";22;24;22;22;22;36;22;"GO";0;0;52;520870
9;2026;"0-12";42;44;42;43;42;34;42;"GO";0;0;52;520870
10;2026;"0-12";37;39;36;37;36;34;36;"GO";0;0;52;520870
11;2026;"0-12";24;28;22;25;23;34;22;"GO";0;0;52;520870
12;2026;"0-12";40;46,025;37;42;39;33;40;"GO";0;0;52;520870
13;2026;"0-12";34;69,025;18;42;27;NA;34;"GO";0;0;52;520870
1;2022;"0-12";NA;NA;NA;NA;NA;NA;8;"MA";0;1;21;211130
2;2022;"0-12";NA;NA;NA;NA;NA;7;6;"MA";0;1;21;211130
3;2022;"0-12";NA;NA;NA;NA;NA;6;7;"MA";0;1;21;211130
4;2022;"0-12";NA;NA;NA;NA;NA;5;4;"MA";0;1;21;211130
5;2022;"0-12";NA;NA;NA;NA;NA;3;3;"MA";0;1;21;211130
6;2022;"0-12";NA;NA;NA;NA;NA;3;3;"MA";0;1;21;211130
7;2022;"0-12";NA;NA;NA;NA;NA;2;2;"MA";0;1;21;211130
8;2022;"0-12";NA;NA;NA;NA;NA;2;2;"MA";0;1;21;211130
9;2022;"0-12";NA;NA;NA;NA;NA;4;2;"MA";0;1;21;211130
10;2022;"0-12";NA;NA;NA;NA;NA;5;7;"MA";0;1;21;211130
11;2022;"0-12";NA;NA;NA;NA;NA;9;7;"MA";0;1;21;211130
12;2022;"0-12";NA;NA;NA;NA;NA;9;13;"MA";0;1;21;211130
13;2022;"0-12";NA;NA;NA;NA;NA;9;6;"MA";0;1;21;211130
14;2022;"0-12";NA;NA;NA;NA;NA;7;7;"MA";0;1;21;211130
15;2022;"0-12";NA;NA;NA;NA;NA;12;9;"MA";0;1;21;211130
16;2022;"0-12";NA;NA;NA;NA;NA;14;19;"MA";0;1;21;211130
17;2022;"0-12";NA;NA;NA;NA;NA;15;14;"MA";0;1;21;211130
18;2022;"0-12";NA;NA;NA;NA;NA;14;12;"MA";0;1;21;211130
19;2022;"0-12";NA;NA;NA;NA;NA;15;16;"MA";0;1;21;211130
20;2022;"0-12";NA;NA;NA;NA;NA;15;17;"MA";0;1;21;211130
21;2022;"0-12";NA;NA;NA;NA;NA;15;13;"MA";0;1;21;211130
22;2022;"0-12";NA;NA;NA;NA;NA;14;15;"MA";0;1;21;211130
23;2022;"0-12";NA;NA;NA;NA;NA;11;13;"MA";0;1;21;211130
24;2022;"0-12";NA;NA;NA;NA;NA;10;6;"MA";0;1;21;211130
25;2022;"0-12";NA;NA;NA;NA;NA;8;10;"MA";0;1;21;211130
26;2022;"0-12";NA;NA;NA;NA;NA;9;8;"MA";0;1;21;211130
27;2022;"0-12";NA;NA;NA;NA;NA;7;8;"MA";0;1;21;211130
28;2022;"0-12";NA;NA;NA;NA;NA;5;5;"MA";0;1;21;211130
29;2022;"0-12";NA;NA;NA;NA;NA;4;3;"MA";0;1;21;211130
30;2022;"0-12";NA;NA;NA;NA;NA;3;4;"MA";0;1;21;211130
31;2022;"0-12";NA;NA;NA;NA;NA;4;2;"MA";0;1;21;211130
32;2022;"0-12";NA;NA;NA;NA;NA;3;5;"MA";0;1;21;211130
33;2022;"0-12";NA;NA;NA;NA;NA;4;3;"MA";0;1;21;211130
34;2022;"0-12";NA;NA;NA;NA;NA;4;5;"MA";0;1;21;211130
35;2022;"0-12";NA;NA;NA;NA;NA;3;3;"MA";0;1;21;211130
36;2022;"0-12";NA;NA;NA;NA;NA;2;2;"MA";0;1;21;211130
37;2022;"0-12";NA;NA;NA;NA;NA;2;1;"MA";0;1;21;211130
38;2022;"0-12";NA;NA;NA;NA;NA;3;2;"MA";0;1;21;211130
39;2022;"0-12";NA;NA;NA;NA;NA;3;5;"MA";0;1;21;211130
40;2022;"0-12";NA;NA;NA;NA;NA;4;2;"MA";0;1;21;211130
41;2022;"0-12";NA;NA;NA;NA;NA;3;4;"MA";0;1;21;211130
42;2022;"0-12";NA;NA;NA;NA;NA;4;4;"MA";0;1;21;211130
43;2022;"0-12";NA;NA;NA;NA;NA;4;3;"MA";0;1;21;211130
44;2022;"0-12";NA;NA;NA;NA;NA;3;4;"MA";0;1;21;211130
45;2022;"0-12";NA;NA;NA;NA;NA;4;3;"MA";0;1;21;211130
46;2022;"0-12";NA;NA;NA;NA;NA;4;6;"MA";0;1;21;211130
49;2022;"0-12";NA;NA;NA;NA;NA;4;4;"MA";0;1;21;211130
50;2022;"0-12";NA;NA;NA;NA;NA;4;3;"MA";0;1;21;211130
51;2022;"0-12";NA;NA;NA;NA;NA;4;4;"MA";0;1;21;211130
52;2022;"0-12";NA;NA;NA;NA;NA;5;5;"MA";0;1;21;211130
1;2023;"0-12";NA;NA;NA;NA;NA;5;6;"MA";0;1;21;211130
2;2023;"0-12";NA;NA;NA;NA;NA;5;3;"MA";0;1;21;211130
3;2023;"0-12";NA;NA;NA;NA;NA;5;6;"MA";0;1;21;211130
4;2023;"0-12";NA;NA;NA;NA;NA;5;7;"MA";0;1;21;211130
5;2023;"0-12";NA;NA;NA;NA;NA;4;1;"MA";0;1;21;211130
6;2023;"0-12";NA;NA;NA;NA;NA;4;5;"MA";0;1;21;211130
7;2023;"0-12";NA;NA;NA;NA;NA;6;7;"MA";0;1;21;211130
8;2023;"0-12";NA;NA;NA;NA;NA;8;7;"MA";0;1;21;211130
9;2023;"0-12";NA;NA;NA;NA;NA;11;11;"MA";0;1;21;211130
10;2023;"0-12";NA;NA;NA;NA;NA;13;15;"MA";0;1;21;211130
11;2023;"0-12";NA;NA;NA;NA;NA;14;12;"MA";0;1;21;211130
12;2023;"0-12";NA;NA;NA;NA;NA;15;15;"MA";0;1;21;211130
13;2023;"0-12";NA;NA;NA;NA;NA;17;17;"MA";0;1;21;211130
14;2023;"0-12";NA;NA;NA;NA;NA;18;20;"MA";0;1;21;211130
15;2023;"0-12";NA;NA;NA;NA;NA;19;18;"MA";0;1;21;211130
16;2023;"0-12";NA;NA;NA;NA;NA;21;20;"MA";0;1;21;211130
17;2023;"0-12";NA;NA;NA;NA;NA;26;24;"MA";0;1;21;211130
18;2023;"0-12";NA;NA;NA;NA;NA;33;34;"MA";0;1;21;211130
19;2023;"0-12";NA;NA;NA;NA;NA;39;40;"MA";0;1;21;211130
20;2023;"0-12";NA;NA;NA;NA;NA;40;44;"MA";0;1;21;211130
21;2023;"0-12";NA;NA;NA;NA;NA;36;35;"MA";0;1;21;211130
22;2023;"0-12";NA;NA;NA;NA;NA;31;30;"MA";0;1;21;211130
23;2023;"0-12";NA;NA;NA;NA;NA;30;29;"MA";0;1;21;211130
24;2023;"0-12";NA;NA;NA;NA;NA;30;30;"MA";0;1;21;211130
25;2023;"0-12";NA;NA;NA;NA;NA;28;30;"MA";0;1;21;211130
26;2023;"0-12";NA;NA;NA;NA;NA;26;24;"MA";0;1;21;211130
27;2023;"0-12";NA;NA;NA;NA;NA;19;24;"MA";0;1;21;211130
28;2023;"0-12";NA;NA;NA;NA;NA;14;10;"MA";0;1;21;211130
29;2023;"0-12";NA;NA;NA;NA;NA;7;8;"MA";0;1;21;211130
30;2023;"0-12";NA;NA;NA;NA;NA;6;3;"MA";0;1;21;211130
31;2023;"0-12";NA;NA;NA;NA;NA;7;8;"MA";0;1;21;211130
32;2023;"0-12";NA;NA;NA;NA;NA;11;10;"MA";0;1;21;211130
33;2023;"0-12";NA;NA;NA;NA;NA;10;15;"MA";0;1;21;211130
34;2023;"0-12";NA;NA;NA;NA;NA;8;5;"MA";0;1;21;211130
35;2023;"0-12";NA;NA;NA;NA;NA;7;5;"MA";0;1;21;211130
36;2023;"0-12";NA;NA;NA;NA;NA;9;12;"MA";0;1;21;211130
37;2023;"0-12";NA;NA;NA;NA;NA;10;9;"MA";0;1;21;211130
38;2023;"0-12";NA;NA;NA;NA;NA;9;10;"MA";0;1;21;211130
39;2023;"0-12";NA;NA;NA;NA;NA;9;7;"MA";0;1;21;211130
40;2023;"0-12";NA;NA;NA;NA;NA;8;11;"MA";0;1;21;211130
41;2023;"0-12";NA;NA;NA;NA;NA;9;6;"MA";0;1;21;211130
42;2023;"0-12";NA;NA;NA;NA;NA;9;9;"MA";0;1;21;211130
43;2023;"0-12";NA;NA;NA;NA;NA;9;11;"MA";0;1;21;211130
44;2023;"0-12";NA;NA;NA;NA;NA;10;7;"MA";0;1;21;211130
45;2023;"0-12";NA;NA;NA;NA;NA;9;13;"MA";0;1;21;211130
46;2023;"0-12";NA;NA;NA;NA;NA;10;7;"MA";0;1;21;211130
47;2023;"0-12";NA;NA;NA;NA;NA;7;11;"MA";0;1;21;211130
48;2023;"0-12";NA;NA;NA;NA;NA;7;4;"MA";0;1;21;211130
49;2023;"0-12";NA;NA;NA;NA;NA;7;6;"MA";0;1;21;211130
50;2023;"0-12";NA;NA;NA;NA;NA;8;11;"MA";0;1;21;211130
51;2023;"0-12";NA;NA;NA;NA;NA;7;6;"MA";0;1;21;211130
52;2023;"0-12";NA;NA;NA;NA;NA;7;4;"MA";0;1;21;211130
1;2024;"0-12";NA;NA;NA;NA;NA;6;12;"MA";0;1;21;211130
2;2024;"0-12";NA;NA;NA;NA;NA;7;3;"MA";0;1;21;211130
3;2024;"0-12";NA;NA;NA;NA;NA;5;7;"MA";0;1;21;211130
4;2024;"0-12";NA;NA;NA;NA;NA;6;6;"MA";0;1;21;211130
5;2024;"0-12";NA;NA;NA;NA;NA;8;6;"MA";0;1;21;211130
6;2024;"0-12";NA;NA;NA;NA;NA;9;13;"MA";0;1;21;211130
7;2024;"0-12";NA;NA;NA;NA;NA;13;9;"MA";0;1;21;211130
8;2024;"0-12";NA;NA;NA;NA;NA;13;17;"MA";0;1;21;211130
9;2024;"0-12";NA;NA;NA;NA;NA;13;13;"MA";0;1;21;211130
10;2024;"0-12";NA;NA;NA;NA;NA;14;8;"MA";0;1;21;211130
11;2024;"0-12";NA;NA;NA;NA;NA;15;20;"MA";0;1;21;211130
12;2024;"0-12";NA;NA;NA;NA;NA;17;17;"MA";0;1;21;211130
13;2024;"0-12";NA;NA;NA;NA;NA;17;15;"MA";0;1;21;211130
14;2024;"0-12";NA;NA;NA;NA;NA;16;18;"MA";0;1;21;211130
15;2024;"0-12";NA;NA;NA;NA;NA;17;16;"MA";0;1;21;211130
16;2024;"0-12";NA;NA;NA;NA;NA;18;17;"MA";0;1;21;211130
17;2024;"0-12";NA;NA;NA;NA;NA;21;21;"MA";0;1;21;211130
18;2024;"0-12";NA;NA;NA;NA;NA;24;26;"MA";0;1;21;211130
19;2024;"0-12";NA;NA;NA;NA;NA;29;24;"MA";0;1;21;211130
20;2024;"0-12";NA;NA;NA;NA;NA;29;38;"MA";0;1;21;211130
21;2024;"0-12";NA;NA;NA;NA;NA;30;26;"MA";0;1;21;211130
22;2024;"0-12";NA;NA;NA;NA;NA;25;26;"MA";0;1;21;211130
23;2024;"0-12";NA;NA;NA;NA;NA;25;23;"MA";0;1;21;211130
24;2024;"0-12";NA;NA;NA;NA;NA;25;25;"MA";0;1;21;211130
25;2024;"0-12";NA;NA;NA;NA;NA;27;28;"MA";0;1;21;211130
26;2024;"0-12";NA;NA;NA;NA;NA;29;29;"MA";0;1;21;211130
27;2024;"0-12";NA;NA;NA;NA;NA;25;29;"MA";0;1;21;211130
28;2024;"0-12";NA;NA;NA;NA;NA;22;18;"MA";0;1;21;211130
29;2024;"0-12";NA;NA;NA;NA;NA;20;20;"MA";0;1;21;211130
30;2024;"0-12";NA;NA;NA;NA;NA;20;22;"MA";0;1;21;211130
31;2024;"0-12";NA;NA;NA;NA;NA;18;17;"MA";0;1;21;211130
32;2024;"0-12";NA;NA;NA;NA;NA;14;14;"MA";0;1;21;211130
33;2024;"0-12";NA;NA;NA;NA;NA;12;11;"MA";0;1;21;211130
34;2024;"0-12";NA;NA;NA;NA;NA;12;12;"MA";0;1;21;211130
35;2024;"0-12";NA;NA;NA;NA;NA;14;14;"MA";0;1;21;211130
36;2024;"0-12";NA;NA;NA;NA;NA;14;15;"MA";0;1;21;211130
37;2024;"0-12";NA;NA;NA;NA;NA;14;13;"MA";0;1;21;211130
38;2024;"0-12";NA;NA;NA;NA;NA;12;13;"MA";0;1;21;211130
39;2024;"0-12";NA;NA;NA;NA;NA;12;11;"MA";0;1;21;211130
40;2024;"0-12";NA;NA;NA;NA;NA;15;13;"MA";0;1;21;211130
41;2024;"0-12";NA;NA;NA;NA;NA;16;21;"MA";0;1;21;211130
42;2024;"0-12";NA;NA;NA;NA;NA;19;15;"MA";0;1;21;211130
43;2024;"0-12";NA;NA;NA;NA;NA;17;22;"MA";0;1;21;211130
44;2024;"0-12";NA;NA;NA;NA;NA;20;14;"MA";0;1;21;211130
45;2024;"0-12";NA;NA;NA;NA;NA;19;23;"MA";0;1;21;211130
46;2024;"0-12";NA;NA;NA;NA;NA;23;19;"MA";0;1;21;211130
47;2024;"0-12";NA;NA;NA;NA;NA;20;26;"MA";0;1;21;211130
48;2024;"0-12";NA;NA;NA;NA;NA;19;15;"MA";0;1;21;211130
49;2024;"0-12";NA;NA;NA;NA;NA;14;17;"MA";0;1;21;211130
50;2024;"0-12";NA;NA;NA;NA;NA;13;10;"MA";0;1;21;211130
51;2024;"0-12";NA;NA;NA;NA;NA;10;12;"MA";0;1;21;211130
52;2024;"0-12";NA;NA;NA;NA;NA;12;8;"MA";0;1;21;211130
1;2025;"0-12";NA;NA;NA;NA;NA;12;17;"MA";0;1;21;211130
2;2025;"0-12";NA;NA;NA;NA;NA;12;10;"MA";0;1;21;211130
3;2025;"0-12";NA;NA;NA;NA;NA;8;8;"MA";0;1;21;211130
4;2025;"0-12";NA;NA;NA;NA;NA;6;5;"MA";0;1;21;211130
5;2025;"0-12";NA;NA;NA;NA;NA;8;5;"MA";0;1;21;211130
6;2025;"0-12";NA;NA;NA;NA;NA;12;13;"MA";0;1;21;211130
7;2025;"0-12";NA;NA;NA;NA;NA;15;17;"MA";0;1;21;211130
8;2025;"0-12";NA;NA;NA;NA;NA;16;14;"MA";0;1;21;211130
9;2025;"0-12";NA;NA;NA;NA;NA;17;17;"MA";0;1;21;211130
10;2025;"0-12";NA;NA;NA;NA;NA;22;20;"MA";0;1;21;211130
11;2025;"0-12";NA;NA;NA;NA;NA;28;29;"MA";0;1;21;211130
12;2025;"0-12";NA;NA;NA;NA;NA;35;35;"MA";0;1;21;211130
13;2025;"0-12";NA;NA;NA;NA;NA;45;41;"MA";0;1;21;211130
14;2025;"0-12";NA;NA;NA;NA;NA;49;58;"MA";0;1;21;211130
15;2025;"0-12";NA;NA;NA;NA;NA;43;49;"MA";0;1;21;211130
16;2025;"0-12";NA;NA;NA;NA;NA;34;21;"MA";0;1;21;211130
17;2025;"0-12";NA;NA;NA;NA;NA;30;31;"MA";0;1;21;211130
18;2025;"0-12";NA;NA;NA;NA;NA;35;38;"MA";0;1;21;211130
19;2025;"0-12";NA;NA;NA;NA;NA;42;36;"MA";0;1;21;211130
20;2025;"0-12";NA;NA;NA;NA;NA;44;52;"MA";0;1;21;211130
21;2025;"0-12";NA;NA;NA;NA;NA;44;44;"MA";0;1;21;211130
22;2025;"0-12";NA;NA;NA;NA;NA;43;37;"MA";0;1;21;211130
23;2025;"0-12";NA;NA;NA;NA;NA;42;48;"MA";0;1;21;211130
24;2025;"0-12";NA;NA;NA;NA;NA;42;41;"MA";0;1;21;211130
25;2025;"0-12";NA;NA;NA;NA;NA;37;38;"MA";0;1;21;211130
26;2025;"0-12";NA;NA;NA;NA;NA;33;33;"MA";0;1;21;211130
27;2025;"0-12";NA;NA;NA;NA;NA;32;29;"MA";0;1;21;211130
28;2025;"0-12";NA;NA;NA;NA;NA;27;34;"MA";0;1;21;211130
29;2025;"0-12";NA;NA;NA;NA;NA;24;19;"MA";0;1;21;211130
30;2025;"0-12";NA;NA;NA;NA;NA;16;19;"MA";0;1;21;211130
31;2025;"0-12";NA;NA;NA;NA;NA;13;10;"MA";0;1;21;211130
32;2025;"0-12";NA;NA;NA;NA;NA;9;10;"MA";0;1;21;211130
33;2025;"0-12";NA;NA;NA;NA;NA;13;7;"MA";0;1;21;211130
34;2025;"0-12";NA;NA;NA;NA;NA;12;21;"MA";0;1;21;211130
35;2025;"0-12";NA;NA;NA;NA;NA;16;9;"MA";0;1;21;211130
36;2025;"0-12";NA;NA;NA;NA;NA;18;19;"MA";0;1;21;211130
37;2025;"0-12";NA;NA;NA;NA;NA;22;26;"MA";0;1;21;211130
38;2025;"0-12";NA;NA;NA;NA;NA;22;22;"MA";0;1;21;211130
39;2025;"0-12";NA;NA;NA;NA;NA;21;17;"MA";0;1;21;211130
40;2025;"0-12";NA;NA;NA;NA;NA;18;25;"MA";0;1;21;211130
41;2025;"0-12";NA;NA;NA;NA;NA;17;12;"MA";0;1;21;211130
42;2025;"0-12";NA;NA;NA;NA;NA;14;13;"MA";0;1;21;211130
43;2025;"0-12";NA;NA;NA;NA;NA;14;16;"MA";0;1;21;211130
44;2025;"0-12";NA;NA;NA;NA;NA;12;13;"MA";0;1;21;211130
45;2025;"0-12";NA;NA;NA;NA;NA;9;8;"MA";0;1;21;211130
46;2025;"0-12";NA;NA;NA;NA;NA;6;6;"MA";0;1;21;211130
47;2025;"0-12";NA;NA;NA;NA;NA;5;5;"MA";0;1;21;211130
48;2025;"0-12";NA;NA;NA;NA;NA;5;5;"MA";0;1;21;211130
49;2025;"0-12";NA;NA;NA;NA;NA;8;6;"MA";0;1;21;211130
50;2025;"0-12";NA;NA;NA;NA;NA;10;13;"MA";0;1;21;211130
51;2025;"0-12";NA;NA;NA;NA;NA;12;10;"MA";0;1;21;211130
52;2025;"0-12";NA;NA;NA;NA;NA;12;13;"MA";0;1;21;211130
53;2025;"0-12";NA;NA;NA;NA;NA;9;12;"MA";0;1;21;211130
1;2026;"0-12";NA;NA;NA;NA;NA;7;3;"MA";0;1;21;211130
2;2026;"0-12";NA;NA;NA;NA;NA;5;5;"MA";0;1;21;211130
3;2026;"0-12";NA;NA;NA;NA;NA;7;7;"MA";0;1;21;211130
4;2026;"0-12";NA;NA;NA;NA;NA;8;8;"MA";0;1;21;211130
5;2026;"0-12";NA;NA;NA;NA;NA;9;8;"MA";0;1;21;211130
6;2026;"0-12";10;11;10;10;10;9;10;"MA";0;1;21;211130
7;2026;"0-12";10;11;10;10;10;10;10;"MA";0;1;21;211130
8;2026;"0-12";11;13;11;12;11;17;11;"MA";0;1;21;211130
9;2026;"0-12";29;32;28;29,25;28;23;29;"MA";0;1;21;211130
10;2026;"0-12";28;34;27;30;28;29;28;"MA";0;1;21;211130
11;2026;"0-12";30;41;26;32;28;28;29;"MA";0;1;21;211130
12;2026;"0-12";25;52,05;17;32;21;26;23;"MA";0;1;21;211130
13;2026;"0-12";23;101,025;4;37;13;NA;14;"MA";0;1;21;211130
1;2022;"0-12";NA;NA;NA;NA;NA;NA;152;"MG";0;0,5;31;310620
2;2022;"0-12";NA;NA;NA;NA;NA;129;140;"MG";0;0,5;31;310620
3;2022;"0-12";NA;NA;NA;NA;NA;106;96;"MG";0;0,5;31;310620
4;2022;"0-12";NA;NA;NA;NA;NA;79;82;"MG";0;0,5;31;310620
5;2022;"0-12";NA;NA;NA;NA;NA;74;58;"MG";0;0,5;31;310620
